chan_1ev__1,chan_1ev__2,chan_1ev__3,chan_1ev__4,chan_2ev__1,chan_2ev__2,chan_2ev__3,chan_2ev__4,chan_3ev__1,chan_3ev__2,chan_3ev__3,chan_3ev__4,chan_4ev__1,chan_4ev__2,chan_4ev__3,chan_4ev__4,chan_5ev__1,chan_5ev__2,chan_5ev__3,chan_5ev__4,chan_6ev__1,chan_6ev__2,chan_6ev__3,chan_6ev__4,chan_7ev__1,chan_7ev__2,chan_7ev__3,chan_7ev__4,chan_8ev__1,chan_8ev__2,chan_8ev__3,chan_8ev__4,chan_9ev__1,chan_9ev__2,chan_9ev__3,chan_9ev__4,chan_10ev__1,chan_10ev__2,chan_10ev__3,chan_10ev__4,chan_11ev__1,chan_11ev__2,chan_11ev__3,chan_11ev__4,chan_12ev__1,chan_12ev__2,chan_12ev__3,chan_12ev__4
1.75190470951808,-13.4185857406864,3.30192314618489,-0.521397915769314,-5.06269784932491,-6.43031313887198,5.74206171942058,-7.79658194550868,-11.7161571015749,5.55837865905333,11.7027213796239,12.5895071119921,-7.69615861371491,-9.04629989476172,0.563822800807801,-1.64240219886933,-0.646707712700773,1.99828337985357,-0.550692073916675,3.803278191319,-3.0424678294578,-4.77007226359046,5.72729938604148,3.19132528370263,-2.27394093713036,-4.22791901622898,2.05074304296384,5.72004577907935,3.70930853818447,-1.26651194414073,0.584611821755008,4.10860244323941,-13.1248482119548,-0.240259092362464,14.7323699690334,1.7948830841648,-3.82947059796098,-4.20435108875418,5.21205331713604,12.0212604977621,8.18387417775111,3.6225310153432,-3.15927997781351,-2.69152178577572,4.03205815831519,-3.80158780596172,2.08599913082574,-1.69824950664997
2.16787834935697,-14.0139054023295,3.29370903035051,-0.588214169383053,-5.63811275068627,-6.19317421558601,5.330091430087,-8.93051545767317,-11.6263759867336,5.10307818196032,13.0885858332417,13.5211481311399,-8.30116647015263,-9.02190765780153,0.410615353857672,-2.2812074344822,-0.556445811586429,1.98085789751442,-0.347183822013681,4.10519192567479,-3.08814968848761,-4.83287433866698,5.851344680057,3.01629921455027,-2.79897841032492,-4.11591041218869,2.21516128594374,5.75871336270453,3.589280600509,-1.23023001474501,0.607376632063176,4.3717102979239,-13.4150457523558,-1.07780164466399,15.915951124766,2.00587036502857,-3.59512068681933,-4.30299207085228,5.47895222210547,12.8124279443433,7.97319182620364,3.69877512623931,-3.69640716011946,-3.37037099731005,4.29491085135847,-3.53471557726268,2.10638582014725,-2.07622968738369
2.57721606505732,-14.5635684528725,3.26561908867126,-0.660418479458723,-6.1899338904883,-5.9411331626775,4.88992168670462,-10.0334216014166,-11.4914726013138,4.63936487650392,14.4349848666648,14.4087021070147,-8.87038020976282,-8.95959557690865,0.252984836946454,-2.92176005882299,-0.46347063542458,1.95789658262566,-0.138462201751209,4.39218110997312,-3.12145493394021,-4.87763092150252,5.95327129138271,2.82843132329162,-3.31243266315278,-3.98728068465473,2.37524404288543,5.77542872341489,3.45485577669068,-1.18985039562636,0.630631509164713,4.61835384344045,-13.6575795438031,-1.91031894520265,17.0475252618271,2.21904777437866,-3.34302578650058,-4.37961009256844,5.73419660933624,13.5611907100662,7.7269654019284,3.76171751670059,-4.2233366611893,-4.04301986985819,4.54768987285924,-3.25556848012775,2.11453012003061,-2.44922375228781
2.97893144804342,-15.0651806179273,3.21754870091467,-0.737573979771892,-6.71570480026478,-5.67487312725473,4.42257253279984,-11.1011966636576,-11.3119610398864,4.16876121084847,15.7368223608745,15.2488213145207,-9.40135015324706,-8.85917699846633,0.0911179927664307,-3.56153360370245,-0.368279509376338,1.92936261044903,0.074845008819017,4.66303281802242,-3.14200631731616,-4.90409605560633,6.03233944931425,2.62843585402868,-3.81219985290124,-3.84236556174778,2.53026440090019,5.7697039932705,3.30652418014167,-1.14546758060418,0.654314661010462,4.84733783650119,-13.8511844628513,-2.73474203111085,18.1225133407888,2.4340933644035,-3.07412573351896,-4.43398589685766,5.97696839642475,14.2643794604869,7.44585734556715,3.81095293752584,-4.73830413811645,-4.7069599073053,4.7893624502956,-2.9649312517833,2.1102335072587,-2.81583790620446
3.37206968604734,-15.5165143329687,3.14950012333347,-0.819199188154499,-7.21307749208568,-5.39509406392171,3.92920106038833,-12.1298758091678,-11.0885480915347,3.69276628073872,16.9891476634013,16.0383333783462,-9.89179701040826,-8.72063143350604,-0.074776806930808,-4.19796283232186,-0.271383645736021,1.8952303761678,0.292076905401901,4.91659851847987,-3.14947950201427,-4.91209572070179,6.0878998548148,2.41708140538202,-4.29623462533328,-3.68156925666757,2.67949756953314,5.74113859905654,3.14483628912094,-1.09718882992505,0.678351307181017,5.05753657231776,-13.9947818048435,-3.54804208921543,19.1365371822108,2.65064908272507,-2.78944839132391,-4.46601723056432,6.20646720996965,14.9189861006153,7.13069099642573,3.84612828989108,-5.2395842755266,-5.35969425895558,5.01891854121052,-2.66363010741921,2.0933622139515,-3.1746951004957
3.75570918053302,-15.9155186317513,3.06158361249057,-0.904770967788062,-7.67982331721857,-5.10251065486931,3.41109949631404,-13.1156488525462,-10.8221305218613,3.21284995618569,18.1871752636148,16.7742540077384,-10.3396225656581,-8.54410654966124,-0.244468516811259,-4.82845408645827,-0.173305444736202,1.85548577099784,0.51254128818754,5.1517992982918,-3.14360547851495,-4.90152877886907,6.11939773119696,2.19518776873813,-4.76255913983277,-3.50536338745248,2.82222402009182,5.68942255261744,2.97040078021404,-1.04513393046915,0.702653700684516,5.24789955199571,-14.0874849328992,-4.34724260585324,20.085438371294,2.86832009305916,-2.49010569219103,-4.47571939727651,6.42191260370845,15.5221771099604,6.78244844241543,3.86694475848928,-5.72549671182466,-5.99874751402709,5.23537511037695,-2.3525304639913,2.06384851380442,-3.52444057309776
4.12896299241943,-16.2603283708623,2.95401799421083,-0.993727753322203,-8.11384332043384,-4.79785035402796,2.86969261440141,-14.0548753475459,-10.5137914590794,2.73044738141513,19.3263038764525,17.453798941133,-10.7429195331331,-8.32991940597539,-0.417702457175985,-5.45039592231685,-0.0745757173259011,1.81012646188703,0.735516680751374,5.36763078526184,-3.12417274289105,-4.87236761769189,6.12637648313982,1.96362252468588,-5.20927179608878,-3.31428560042562,2.95773268049371,5.61433938025782,2.7838820901809,-0.989434920096833,0.727121248718533,5.41745684130954,-14.1286041424767,-5.12943125159918,20.9652963160204,3.08667432564052,-2.1772892242236,-4.46322518458708,6.62254630413008,16.0713062121166,6.40226761376269,3.87315972575749,-6.19441178571862,-6.62167548787843,5.43778036966006,-2.03253451685728,2.02169167574353,-3.86374732172805
4.49098011867137,-16.5492727484318,2.82713066949259,-1.08547302173359,-8.51317804084375,-4.48185156274022,2.30653447280064,-14.9440989291518,-10.1647958977933,2.24695385466075,20.4021348549566,18.074395048825,-11.0999805319366,-8.07855691664019,-0.594199449232546,-6.06116999131343,0.0242691555452265,1.75916217448091,0.960254532690272,5.56316774573664,-3.09102922437219,-4.82465848699051,6.10848094255384,1.7232974127154,-5.63455562127514,-3.10893790124945,3.08532417225666,5.51576867208891,2.58599771640612,-0.930235776840559,0.75164073377464,5.56532409303842,-14.1176507155415,-5.89177144899175,21.7724453756697,3.30524226810474,-1.85226538068021,-4.42878416343313,6.80763447955876,16.5639263201864,5.99143862777248,3.86458845603966,-6.64475608273831,-7.22607495958171,5.62521796185034,-1.70457867537581,1.96695857763972,-4.19132148655957
4.84094660331011,-16.7808830779372,2.68135705207584,-1.17937898636493,-8.87601671257961,-4.15526194297754,1.72330447930617,-15.7800608473873,-9.77658533850457,1.76372011169861,21.4104898546357,18.6336905457964,-11.4093061361649,-7.79067553330582,-0.773655058497908,-6.65816212028896,0.122690112154756,1.70261497880462,1.18598160053486,5.7375683348919,-3.04408394878812,-4.75852152707463,6.06546018159644,1.47516449038289,-6.03668627823473,-2.88998469885779,3.20431407574521,5.39368823375321,2.37751526748671,-0.86769207372295,0.776086635853195,5.69070720647528,-14.0543401418986,-6.63151357296936,22.5034909804447,3.5235170063112,-1.51637009125167,-4.37276136054766,6.97647002822823,16.997800702313,5.55139939560679,3.84110553952234,-7.07501776242091,-7.80959332038033,5.79681106971652,-1.36963086414624,1.89978397443215,-4.50590761899221
5.17808648732979,-16.9538997811321,2.51723943528092,-1.27479049124313,-9.20070582125076,-3.81883687265751,1.12180279086419,-16.5597126356909,-9.3507715852412,1.28204803419324,22.347427675651,19.1295642709754,-11.6696119587569,-7.46710013925747,-0.95573895808586,-7.23877354408624,0.220148332394858,1.64051957687475,1.41190250045801,5.89007797871012,-2.98330842589893,-4.674150487813,5.99716987504529,1.22021209919981,-6.41403965692708,-2.65815056886366,3.31403620933213,5.24817582461989,2.15924927674103,-0.801970600053516,0.800321555930622,5.79290659929514,-13.9385944888924,-7.34600573559453,23.1553246671584,3.740954523307,-1.17100315724059,-4.29563530843574,7.12837488038204,17.3709133148522,5.08373050568953,3.80264608682703,-7.48375164785945,-8.36993809267093,5.95172643158941,-1.02868769710186,1.82037041675883,-4.80629381357419
5.50166260288224,-17.067278567397,2.33542528868574,-1.3710290815782,-9.48575697498025,-3.47333804612526,0.503945056941114,-17.2802278608272,-8.88912972798315,0.803186800977505,23.2092602121318,19.5601339935683,-11.8798347328079,-7.10882215247482,-1.14009442321875,-7.80043224204722,0.316108177677063,1.57292359121177,1.63720242528797,6.02003286846018,-2.90873774987939,-4.57181213918402,5.90357419624278,0.959460655477625,-6.76509901333538,-2.41421774434798,3.41384590774083,5.07941046830172,1.93205779261472,-0.733248950125055,0.82419674018526,5.87132106867534,-13.7705439044316,-8.03270410873521,23.7251379605354,3.95697426327608,-0.81762221483844,-4.19799548066566,7.2627023089476,17.6814782542175,4.59014940195494,3.7492066662422,-7.86958406039916,-8.90488627942467,6.08917824493717,-0.682771532189808,1.72898781797132,-5.09131668065584
5.81097721790955,-17.1201957702257,2.13666498818644,-1.46739722529827,-9.7298540518632,-3.11953222135679,-0.128243480119728,-17.9390129056601,-8.39359034072057,0.328329497335155,23.9925674415443,19.923763711653,-12.0391373587815,-6.71699683836527,-1.32633796780186,-8.34060432882604,0.410040132505954,1.49988785297617,1.86105001733772,6.12686305030739,-2.8204714035549,-4.45184537533769,5.78474723292773,0.693958285245304,-7.08846162214455,-2.15902334321196,3.5031232845043,4.88767332319307,1.69683876108734,-0.661715080295737,0.847552703844424,5.92545122039331,-13.5505272421388,-8.68918274068059,24.2104350346175,4.17095996589761,-0.457736352833577,-4.08053912362306,7.37883924284262,17.9279482821816,4.07250387869958,3.68084597672534,-8.23121738341442,-9.41229350441493,6.20843193963016,-0.332927414874815,1.62597266921186,-5.35986613799119
6.10537253815351,-17.1120528151203,1.92180898596989,-1.56318265958731,-9.93185958893003,-2.75819011393425,-0.772634511186088,-18.5337167406993,-7.86623093001396,-0.141389805782836,24.6942113909451,20.2190699129297,-12.146912891029,-6.29293983677025,-1.51405913331012,-8.85680544896644,0.501423731751976,1.42148668820106,2.08260038758545,6.21009509459324,-2.71867375838286,-4.31466001555694,5.64087391145669,0.424776323151526,-7.38284491178606,-1.8934563425174,3.58127646321249,4.67334810266064,1.45452621624159,-0.58756683550442,0.870219952868211,5.95490244657743,-13.2790918013381,-9.31314282518167,24.6090440940339,4.38226077505925,-0.0928994131089357,-3.94406749919588,7.47620857648615,18.1090223833841,3.53276491726087,3.59768525099445,-8.5674343402995,-9.89010290424533,6.30880780291809,0.0197800808120123,1.51172690404545,-5.61089000023713
6.3842310741513,-17.0424797968479,1.69180442990216,-1.65766283566676,-10.0908203811039,-2.39008543634373,-1.42700379289924,-19.0622396451128,-7.30926667280201,-0.604898493881086,25.3113490211393,20.444926772371,-12.2027874421363,-5.83812291166753,-1.70282043956247,-9.34661212397026,0.589750457618438,1.33780820034342,2.3009982707893,6.26935433131674,-2.6035742636274,-4.16073530684957,5.4722504201789,0.153004695962087,-7.6470920528864,-1.61845431143977,3.64774476202546,4.43692103652434,1.20608629613982,-0.511011446324909,0.892019801038544,5.95938743484602,-12.9569921785584,-9.90242138411268,24.9191274204672,4.59019262434195,0.275296995813415,-3.78948155612038,7.55427146860568,18.2236523179703,2.97301889310843,3.49990838425511,-8.87710197305362,-10.336353733971,6.38968443855405,0.374270104494288,1.38671641595673,-5.84339834613184
6.64697588143209,-16.9113381477944,1.44769124478809,-1.75010943450521,-10.2059722622031,-2.01599407966681,-2.08903886339008,-19.5227408428433,-6.72504048590582,-1.06118736690395,25.8414439742057,20.600470266471,-12.2066219888683,-5.35416893581249,-1.89215750620223,-9.80767300009205,0.674526590350029,1.24895454712689,2.51538130519949,6.30436664041456,-2.47546731968156,-3.99061813422409,5.27928412505463,-0.120252788137859,-7.88017697374239,-1.33499991561171,3.70200181580578,4.17898036753685,0.952513102054262,-0.432264997719701,0.912765279378692,5.93872819372688,-12.5851882312322,-10.454999327832,25.1391900354933,4.79403990011989,0.645230740161495,-3.61777705090632,7.61252962296121,18.2710481366417,2.39545918518269,3.38776178536606,-9.15917530912854,-10.7491896490757,6.45050204299782,0.729448865316225,1.25146923383332,-6.05646764406069
6.89307068265676,-16.7187223830253,1.19059769086917,-1.8397929257536,-10.2767440437384,-1.63669343328831,-2.75634731454913,-19.9136450245677,-6.11601247318473,-1.50931211087797,26.2822771345358,20.6851011888373,-12.158513068812,-4.8428461263581,-2.08157935286368,-10.2377199448393,0.755275996869984,1.15504220940442,2.72488342464675,6.31495978756438,-2.33471183204191,-3.80492094599712,5.06249297298578,-0.393883222731159,-8.08120877916618,-1.04411720673459,3.74355862017385,3.90021537869733,0.694824419913668,-0.351551870705398,0.932262134192762,5.89285758149746,-12.1648421582855,-10.9690088603679,25.268086937072,4.99305738151155,1.01525662360309,-3.43003914235385,7.65052754315058,18.2506826299221,1.8023772224298,3.26155394852867,-9.41270070552842,-11.1268666277031,6.49076548221252,1.08421304141284,1.10657336235332,-6.24924461773395
7.12201988088934,-16.4649609116055,0.921735417783545,-1.92598714199033,-10.3027605910772,-1.25296183683533,-3.42646559106074,-20.2336477314567,-5.48474879959224,-1.94839428428921,26.6319559584282,20.6984870569776,-12.0587923622346,-4.30606155124796,-2.27056888509112,-10.6345789401427,0.831542841760439,1.0562022495301,2.92863834994391,6.30106429841484,-2.18173044402741,-3.60431940274141,4.82250438074841,-0.666769436749934,-8.24943555188084,-0.74686771237692,3.77196648181354,3.60141494940731,0.434057323554337,-0.26910415819049,0.950309909390272,5.82182032790992,-11.697314706329,-11.4427401997493,25.305028873289,5.18647245478154,1.3837140361461,-3.2274364866592,7.66785475322178,18.1622946881113,1.19615300544695,3.12165474488714,-9.63681886050194,-11.4677604983404,6.5100471532336,1.43745325255591,0.952674295965611,-6.42094983480269
7.33336847355103,-16.150615907724,0.642394034998004,-2.00797384032103,-10.2838450204703,-0.865578157207005,-4.09686828332823,-20.4817195820049,-4.8339100444396,-2.37762182353636,26.8889225323808,20.6405629052767,-11.9080251591227,-3.74585392987008,-2.45858357208918,-10.9961807203893,0.902894205314864,0.952580556499879,3.12578316574269,6.26271386636508,-2.01700844795097,-3.38954975970493,4.56005360986777,-0.937794856073047,-8.38424751859175,-0.444346341855779,3.78681985945686,3.28346564068507,0.171263679995103,-0.185161056291838,0.966703108151628,5.72577354065796,-11.1841605141527,-11.8746475871246,25.249586623457,5.37348759813866,1.74893475287009,-3.0112148629628,7.66414797540066,18.0058915531852,0.579245143951976,2.96849443474001,-9.83076748453698,-11.7703740396073,6.50798961543363,1.78805758518775,0.790472216888379,-6.57088100242187
7.52670187688528,-15.7764822391958,0.353935222422794,-2.08504722351171,-10.2200200044466,-0.475321482260153,-4.76497787845694,-20.65710932859,-4.1662390889842,-2.79624907502917,27.0519603254841,20.5115309643146,-11.7070077168368,-3.16438575507119,-2.64505632132789,-11.3205711039853,0.968922593791455,0.844338074901685,3.31546196824506,6.20004529126629,-1.84109237608901,-3.16140599370778,4.27598163024616,-1.20584837058988,-8.48517956589308,-0.137677125005803,3.78775908015317,2.94734931188824,-0.0924944225110692,-0.099968232478947,0.981232428400045,5.60498669088961,-10.6271226121752,-12.2633545617549,25.1016937633688,5.55328313120948,2.10925084499472,-2.78269036190678,7.63909325585191,17.7817499487917,-0.0458195465898077,2.80256240238444,-9.99388362375471,-12.0333436204133,6.48430797722878,2.13491515872637,0.620718889244448,-6.69841595502718
7.70164567095197,-15.3435854549595,0.0577864075198353,-2.15651839314163,-10.1115081771586,-0.082970921493216,-5.42817493064331,-20.7593457358418,-3.48454859600295,-3.20359636467425,27.1201996067405,20.3118592318166,-11.4567635192754,-2.5639347671449,-2.82939655390736,-11.6059209678354,1.02924832748067,0.73165101451023,3.49682956848385,6.11329794868542,-1.65458827444359,-2.92073668664957,3.97123247782902,-1.46982918411919,-8.55191309427942,0.171991198524687,3.77447291568376,2.59414027364246,-0.356149302463683,-0.0137771719354138,0.993686065977911,5.45984107456106,-10.0281260973911,-12.6076584825029,24.861647898295,5.72502022180058,2.46300266485781,-2.54324217232223,7.59242802902915,17.4904160794619,-0.676456843424512,2.62440561693532,-10.1256056301941,-12.2554453505002,6.43879202486923,2.47691972172946,0.444214263092295,-6.80301532091969
7.85786527527148,-14.8531788372243,-0.244565962300194,-2.22171970773948,-9.95873163538569,0.310694497071435,-6.08380860965529,-20.7882382783483,-2.7917081412733,-3.5990491185875,27.0931215036769,20.0422789456256,-11.1585384538559,-1.94688481380253,-3.01099148341088,-11.850535815092,1.08352179276627,0.614711037171836,3.66905523526386,6.0028127916459,-1.45815966394513,-2.66844167882983,3.64685011406449,-1.72865162462221,-8.58427720170341,0.483489721054064,3.74670100431506,2.22500198392524,-0.61863234762549,0.0731554964352777,1.00385107888437,5.29082874894963,-9.38927100816491,-12.9065342800538,24.5301103542292,5.88784414090273,2.80854686563199,-2.29430500354604,7.52394311084223,17.1327044951771,-1.31003626208103,2.4346268237754,-10.2254747748746,-12.4356007132793,6.37130808092371,2.81297326624294,0.261802803690699,-6.88422485564263
7.99506556525473,-14.3067395279403,-0.551583520841344,-2.28000901951238,-9.76231053505364,0.704895845659428,-6.72920758359954,-20.7438766606545,-2.09063105885289,-3.98205655187344,26.970560684264,19.7037809741199,-10.8137949279755,-1.31571613339585,-3.18920759974754,-12.0528648877378,1.13142554500503,0.493725417453057,3.83132646129912,5.86903088903065,-1.25252519539155,-2.40546850629295,3.30397479736309,-1.98124989231051,-8.58224919133618,0.795634020652673,3.70423610349411,1.84118329649856,-0.878878690320165,0.160568692896666,1.01151480541971,5.09855094618448,-8.71282442693686,-13.1591374277839,24.108104324854,6.04088775524841,3.14426441605851,-2.03736118305758,7.43348461057934,16.7096958224866,-1.94389249908634,2.2338824725941,-10.2931365009181,-12.5728816548969,6.28180058110312,3.14198964843376,0.0743695628439023,-6.94167743158279
