,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
28,1,1.0,608,1182.161,,EFIX,,27.085235830614415,1491.0,364.0,,418.5322090353382,1573.0,749.0,,415.8798023467838,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,576.1610000000001,loc1start,15.0,ec105,,2,,1496.6,,337.5
29,1,1.0,42,1224.161,loc2end,ESACC,353.0811379838918,23.42007685726074,1491.0,364.0,46.51118145134561,414.4351577750131,1573.0,749.0,393.93995735390945,413.7444863680965,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,1184.161,loc1start,15.0,ec105,,2,1585.5,1497.5,704.2,341.5
30,1,1.0,388,1612.161,,EFIX,,392.3914499578196,1491.0,364.0,,34.64462440264005,1573.0,749.0,,422.0841740695806,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,1226.161,loc2start,15.0,ec105,,2,,1606.2,,739.1
31,1,1.0,38,1650.161,loc3end,ESACC,355.0246470317237,411.25216108854676,1491.0,364.0,364.8129657783561,34.87606629194297,1573.0,749.0,40.47838929601819,427.9471229018838,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,1614.161,loc2start,15.0,ec105,,2,1235.5,1606.5,610.5,758.7
32,1,1.0,1170,2820.161,,EFIX,,388.57050840227186,1491.0,364.0,,385.10782905570744,1573.0,749.0,,8.08949936646268,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,1652.161,loc3start,15.0,ec105,,2,,1207.0,,629.2
33,1,1.0,30,2850.161,screen,ESACC,200.65741949900575,378.44879442270656,1491.0,364.0,354.1536389760805,383.45728575683626,1573.0,749.0,193.92627465096118,15.423683088030538,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,2822.161,loc3start,15.0,ec105,,2,1333.4,1212.0,488.2,619.7
34,1,1.0,54,2904.161,,EFIX,,153.49504878008275,1491.0,364.0,,354.1213492575674,1573.0,749.0,,240.7736073576172,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,2852.161,loc1start,15.0,ec105,,2,,1370.2,,458.7
35,1,1.0,22,2926.161,loc1end,ESACC,15.306207890918031,145.75558308346203,1491.0,364.0,398.82587679336956,346.5222792260261,1573.0,749.0,383.7549739091338,247.91750644115476,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,2906.161,loc1start,15.0,ec105,,2,1475.8,1381.5,362.2,460.2
36,1,1.0,1190,4116.161,,EFIX,,20.66615590766697,1491.0,364.0,,407.8974013155759,1573.0,749.0,,387.9895488283158,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,2928.161,loc1start,15.0,ec105,,2,,1473.2,,353.5
37,1,1.0,22,4138.161,loc3end,ESACC,227.82524004157221,92.12958265399884,1491.0,364.0,358.13452779646923,361.1452062536619,1573.0,749.0,167.20627978637643,301.68702325423277,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,4118.161,loc1start,15.0,ec105,,2,1311.5,1419.5,504.3,422.1
38,1,1.0,104,4242.161,,EFIX,,274.74921291970975,1491.0,364.0,,363.2628937835518,1573.0,749.0,,120.14961506388609,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,4140.161,loc3start,15.0,ec105,,2,,1277.8,,537.3
